sector,reporter,partner,reporter_code,partner_code,value,year,flow
pharmaceuticals,Australia,USA,36,842,19037425072.163895,2022,export
pharmaceuticals,Australia,Yemen,36,887,469689973.2184254,2022,export
pharmaceuticals,Australia,"Areas, nes",36,899,114863603437.10464,2022,export
pharmaceuticals,Brazil,Algeria,76,12,2591791170.886325,2022,export
pharmaceuticals,Brazil,Australia,76,36,546228310.0175132,2022,export
pharmaceuticals,Brazil,Bangladesh,76,50,771498232.7801305,2022,export
pharmaceuticals,Brazil,Bolivia (Plurinational State of),76,68,2606049571.3123035,2022,export
pharmaceuticals,Brazil,Bulgaria,76,100,350237035.474831,2022,export
pharmaceuticals,Brazil,Cameroon,76,120,36526260.025293276,2022,export
pharmaceuticals,Brazil,Chile,76,152,13111831197.060755,2022,export
pharmaceuticals,Brazil,Croatia,76,191,82034191.95547749,2022,export
pharmaceuticals,Brazil,Denmark,76,208,786111320.7227346,2022,export
pharmaceuticals,Brazil,Ecuador,76,218,1242114556.205452,2022,export
pharmaceuticals,Brazil,El Salvador,76,222,301038416.321597,2022,export
pharmaceuticals,Brazil,Gibraltar,76,292,144483233.64682534,2022,export
pharmaceuticals,Brazil,Guatemala,76,320,577788055.0467595,2022,export
pharmaceuticals,Brazil,Guinea,76,324,142620946.40551075,2022,export
pharmaceuticals,Brazil,Guyana,76,328,283852751.01316917,2022,export
pharmaceuticals,Brazil,Honduras,76,340,156694612.9718543,2022,export
pharmaceuticals,Brazil,Ireland,76,372,326556392.5771597,2022,export
pharmaceuticals,Brazil,Italy,76,380,7431140306.68106,2022,export
pharmaceuticals,Brazil,Côte d'Ivoire,76,384,161291145.4078294,2022,export
pharmaceuticals,Brazil,Japan,76,392,7674069596.684485,2022,export
pharmaceuticals,Brazil,Rep. of Korea,76,410,2369809275.770428,2022,export
pharmaceuticals,Brazil,Kuwait,76,414,475625990.2485993,2022,export
pharmaceuticals,Brazil,Libya,76,434,64186411.40475316,2022,export
pharmaceuticals,Brazil,Malaysia,76,458,1696906536.0800529,2022,export
pharmaceuticals,Brazil,Malta,76,470,265786932.613124,2022,export
pharmaceuticals,Brazil,Mauritania,76,478,146799719.4949934,2022,export
pharmaceuticals,Brazil,"Other Asia, nes",76,490,1006769929.5507386,2022,export
pharmaceuticals,Brazil,Morocco,76,504,694735997.7404836,2022,export
pharmaceuticals,Brazil,New Zealand,76,554,59005467.95445172,2022,export
pharmaceuticals,Brazil,Norway,76,579,1563750614.735535,2022,export
pharmaceuticals,Brazil,Panama,76,591,1078272346.267533,2022,export
pharmaceuticals,Brazil,Paraguay,76,600,1710093446.6407697,2022,export
pharmaceuticals,Brazil,Poland,76,616,1144997215.7348917,2022,export
pharmaceuticals,Brazil,Portugal,76,620,4626030045.675797,2022,export
pharmaceuticals,Brazil,Spain,76,724,2651080088.7340736,2022,export
pharmaceuticals,Brazil,Sweden,76,752,1005105075.7680562,2022,export
pharmaceuticals,Brazil,Togo,76,768,427472902.4776976,2022,export
pharmaceuticals,Brazil,Egypt,76,818,3687436315.880645,2022,export
pharmaceuticals,Brazil,United Kingdom,76,826,951940666.2106115,2022,export
pharmaceuticals,Brazil,Venezuela,76,862,813716754.9781901,2022,export
pharmaceuticals,Brazil,"Areas, nes",76,899,231361183.7580548,2022,export
pharmaceuticals,Canada,Australia,124,36,3349906357.646373,2022,export
pharmaceuticals,Canada,Austria,124,40,243148232.37688935,2022,export
pharmaceuticals,Canada,Bangladesh,124,50,916195673.1770403,2022,export
pharmaceuticals,Canada,Belgium,124,56,1974516741.3780217,2022,export
pharmaceuticals,Canada,Brazil,124,76,4193284222.6318517,2022,export
pharmaceuticals,Canada,China,124,156,29469367748.33302,2022,export
pharmaceuticals,Canada,Costa Rica,124,188,158797870.8386321,2022,export
pharmaceuticals,Canada,Cuba,124,192,123879939.47421575,2022,export
pharmaceuticals,Canada,Czechia,124,203,118281433.1300837,2022,export
pharmaceuticals,Canada,Greece,124,300,85599452.60947515,2022,export
pharmaceuticals,Canada,Guatemala,124,320,299717947.6117646,2022,export
pharmaceuticals,Canada,"China, Hong Kong SAR",124,344,2151181916.762454,2022,export
pharmaceuticals,Canada,Indonesia,124,360,2700255954.1465516,2022,export
pharmaceuticals,Canada,Iran,124,364,108147639.48541398,2022,export
pharmaceuticals,Canada,Ireland,124,372,944703281.8421882,2022,export
pharmaceuticals,Canada,Jamaica,124,388,32226076.199824277,2022,export
pharmaceuticals,Canada,Rep. of Korea,124,410,7698794636.859004,2022,export
pharmaceuticals,Canada,Kuwait,124,414,204064520.47530156,2022,export
pharmaceuticals,Canada,Lebanon,124,422,67795102.79292169,2022,export
pharmaceuticals,Canada,Latvia,124,428,241084148.0766129,2022,export
pharmaceuticals,Canada,Lithuania,124,440,123762619.56565373,2022,export
pharmaceuticals,Canada,Morocco,124,504,216160275.1593693,2022,export
pharmaceuticals,Canada,Bonaire,124,535,190444536.40434036,2022,export
pharmaceuticals,Canada,Nigeria,124,566,349563189.597827,2022,export
pharmaceuticals,Canada,Qatar,124,634,142787043.41274455,2022,export
pharmaceuticals,Canada,Singapore,124,702,607790694.2703427,2022,export
pharmaceuticals,Canada,Sweden,124,752,559394001.4896348,2022,export
pharmaceuticals,Canada,Thailand,124,764,318488898.79485357,2022,export
pharmaceuticals,Canada,Tunisia,124,788,54741486.947476044,2022,export
pharmaceuticals,Canada,Uruguay,124,858,27628660.978055283,2022,export
pharmaceuticals,Canada,Venezuela,124,862,111421228.18691826,2022,export
pharmaceuticals,China,Afghanistan,156,4,547027904.6758983,2022,export
pharmaceuticals,China,Azerbaijan,156,31,1571428212.5288527,2022,export
pharmaceuticals,China,Argentina,156,32,12663011814.448048,2022,export
pharmaceuticals,China,Australia,156,36,127363551080.33176,2022,export
pharmaceuticals,China,Austria,156,40,2977312935.799505,2022,export
pharmaceuticals,China,Bangladesh,156,50,41110555542.51528,2022,export
pharmaceuticals,China,Armenia,156,51,499542559.7822095,2022,export
pharmaceuticals,China,Belgium,156,56,30418434650.875256,2022,export
pharmaceuticals,China,Bhutan,156,64,220872142.73073214,2022,export
pharmaceuticals,China,Bolivia (Plurinational State of),156,68,216852666.96481428,2022,export
pharmaceuticals,China,Brazil,156,76,83642972211.48418,2022,export
pharmaceuticals,China,Belize,156,84,168164306.94419312,2022,export
pharmaceuticals,China,Solomon Isds,156,90,127442037.76672861,2022,export
pharmaceuticals,China,Br. Virgin Isds,156,92,26901984.155656923,2022,export
pharmaceuticals,China,Bulgaria,156,100,1245077272.8456538,2022,export
pharmaceuticals,China,Belarus,156,112,1755269797.7583504,2022,export
pharmaceuticals,China,Cambodia,156,116,15121393758.149778,2022,export
pharmaceuticals,China,Colombia,156,170,20387631233.830395,2022,export
pharmaceuticals,China,Costa Rica,156,188,2665579130.909881,2022,export
pharmaceuticals,China,El Salvador,156,222,2529497992.9486637,2022,export
pharmaceuticals,China,Equatorial Guinea,156,226,313140157.79814464,2022,export
pharmaceuticals,China,Ethiopia,156,231,492085487.4109369,2022,export
pharmaceuticals,China,Eritrea,156,232,37286552.58141617,2022,export
pharmaceuticals,China,Finland,156,246,7469453787.004002,2022,export
pharmaceuticals,China,France,156,251,73093443073.29848,2022,export
pharmaceuticals,China,French Polynesia,156,258,112450075.67590104,2022,export
pharmaceuticals,China,Djibouti,156,262,2905558541.2890387,2022,export
pharmaceuticals,China,Germany,156,276,30565552777.94523,2022,export
pharmaceuticals,China,Ghana,156,288,4403023123.266028,2022,export
pharmaceuticals,China,Greece,156,300,10718148786.133,2022,export
pharmaceuticals,China,Guinea,156,324,1432770057.888698,2022,export
pharmaceuticals,China,Guyana,156,328,355974687.16680324,2022,export
pharmaceuticals,China,Haiti,156,332,464373904.15580547,2022,export
pharmaceuticals,China,Honduras,156,340,1762575523.4336967,2022,export
pharmaceuticals,China,Indonesia,156,360,113702504961.63968,2022,export
pharmaceuticals,China,Iran,156,364,14701299197.21731,2022,export
pharmaceuticals,China,Ireland,156,372,5728848235.8321085,2022,export
pharmaceuticals,China,Côte d'Ivoire,156,384,2114181315.908458,2022,export
pharmaceuticals,China,Jordan,156,400,1817293725.1806257,2022,export
pharmaceuticals,China,Kuwait,156,414,7020058976.668506,2022,export
pharmaceuticals,China,Kyrgyzstan,156,417,18007661771.65327,2022,export
pharmaceuticals,China,Lao People's Dem. Rep.,156,418,2127535280.5690799,2022,export
pharmaceuticals,China,Lithuania,156,440,1286215275.5398266,2022,export
pharmaceuticals,China,Luxembourg,156,442,222100693.98962668,2022,export
pharmaceuticals,China,Madagascar,156,450,1047695066.9644719,2022,export
pharmaceuticals,China,Malawi,156,454,130706939.21156347,2022,export
pharmaceuticals,China,Mali,156,466,503120219.10719967,2022,export
pharmaceuticals,China,Mauritius,156,480,1328577032.7902725,2022,export
pharmaceuticals,China,Mexico,156,484,90198981125.29955,2022,export
pharmaceuticals,China,Mongolia,156,496,3179595062.1695695,2022,export
pharmaceuticals,China,Morocco,156,504,6463351603.099856,2022,export
pharmaceuticals,China,Oman,156,512,3298999208.035502,2022,export
pharmaceuticals,China,Netherlands,156,528,59739174111.23988,2022,export
pharmaceuticals,China,New Zealand,156,554,8952050216.40843,2022,export
pharmaceuticals,China,Pakistan,156,586,15801278669.475744,2022,export
pharmaceuticals,China,Peru,156,604,14665058600.41625,2022,export
pharmaceuticals,China,Poland,156,616,58498278040.31844,2022,export
pharmaceuticals,China,Portugal,156,620,3649090416.6366043,2022,export
pharmaceuticals,China,Timor-Leste,156,626,306340143.0029084,2022,export
pharmaceuticals,China,Qatar,156,634,5623435175.076803,2022,export
pharmaceuticals,China,Romania,156,642,4796317261.146529,2022,export
pharmaceuticals,China,Russian Federation,156,643,28399057904.728767,2022,export
pharmaceuticals,China,Sierra Leone,156,694,207940180.92398825,2022,export
pharmaceuticals,China,Spain,156,724,12436979198.69352,2022,export
pharmaceuticals,China,Sweden,156,752,9050164214.774008,2022,export
pharmaceuticals,China,Switzerland,156,757,9431179510.515871,2022,export
pharmaceuticals,China,Tajikistan,156,762,2671319252.162533,2022,export
pharmaceuticals,China,Trinidad and Tobago,156,780,109667771.16427757,2022,export
pharmaceuticals,China,United Arab Emirates,156,784,37500512192.18216,2022,export
pharmaceuticals,China,Türkiye,156,792,53396928268.08098,2022,export
pharmaceuticals,China,Turkmenistan,156,795,701230683.5279012,2022,export
pharmaceuticals,China,Ukraine,156,804,2000908321.6188912,2022,export
pharmaceuticals,China,North Macedonia,156,807,377055696.7027683,2022,export
pharmaceuticals,China,Egypt,156,818,17137676125.526104,2022,export
pharmaceuticals,China,United Kingdom,156,826,97080196648.89236,2022,export
pharmaceuticals,France,Algeria,251,12,4982674685.881924,2022,export
pharmaceuticals,France,Angola,251,24,375692922.5545231,2022,export
pharmaceuticals,France,Azerbaijan,251,31,336193761.4300584,2022,export
pharmaceuticals,France,Australia,251,36,5714536365.723763,2022,export
pharmaceuticals,France,Bahrain,251,48,164837539.67113498,2022,export
pharmaceuticals,France,Brazil,251,76,4898812622.092887,2022,export
pharmaceuticals,France,Belarus,251,112,62667659.781025626,2022,export
pharmaceuticals,France,Colombia,251,170,1955866137.7160408,2022,export
pharmaceuticals,France,Congo,251,178,488970497.9621822,2022,export
pharmaceuticals,France,Dem. Rep. of the Congo,251,180,68319558.4981868,2022,export
pharmaceuticals,France,Croatia,251,191,1124782163.8028448,2022,export
pharmaceuticals,France,Czechia,251,203,2234586832.545187,2022,export
pharmaceuticals,France,Denmark,251,208,4720455974.585742,2022,export
pharmaceuticals,France,Ecuador,251,218,261895882.26005647,2022,export
pharmaceuticals,France,Ethiopia,251,231,305604947.67229766,2022,export
pharmaceuticals,France,Finland,251,246,393746766.16473657,2022,export
pharmaceuticals,France,French Polynesia,251,258,295592664.16735494,2022,export
pharmaceuticals,France,Gabon,251,266,178943749.49092367,2022,export
pharmaceuticals,France,Georgia,251,268,55399865.00768732,2022,export
pharmaceuticals,France,Germany,251,276,18690039120.082333,2022,export
pharmaceuticals,France,Ghana,251,288,264408841.37610546,2022,export
pharmaceuticals,France,Greece,251,300,4001100159.5848722,2022,export
pharmaceuticals,France,Guinea,251,324,210337896.13292578,2022,export
pharmaceuticals,France,"China, Hong Kong SAR",251,344,5086330612.867058,2022,export
pharmaceuticals,France,Iceland,251,352,84285943.26406862,2022,export
pharmaceuticals,France,Iran,251,364,312725224.327448,2022,export
pharmaceuticals,France,Côte d'Ivoire,251,384,608690261.4355272,2022,export
pharmaceuticals,France,Japan,251,392,9378884911.07279,2022,export
pharmaceuticals,France,Jordan,251,400,433514726.0007949,2022,export
pharmaceuticals,France,Lebanon,251,422,428084788.2871448,2022,export
pharmaceuticals,France,Latvia,251,428,408269626.0735687,2022,export
pharmaceuticals,France,Luxembourg,251,442,3650853272.4509964,2022,export
pharmaceuticals,France,"China, Macao SAR",251,446,139171503.78773502,2022,export
pharmaceuticals,France,Malta,251,470,258308282.65463024,2022,export
pharmaceuticals,France,Mauritania,251,478,282641687.27002406,2022,export
pharmaceuticals,France,Mauritius,251,480,546078703.5865344,2022,export
pharmaceuticals,France,Rep. of Moldova,251,498,49754751.54234482,2022,export
pharmaceuticals,France,Nigeria,251,566,547946076.6837463,2022,export
pharmaceuticals,France,"Other Africa, nes",251,577,162109112.72074753,2022,export
pharmaceuticals,France,Pakistan,251,586,539438738.1011909,2022,export
pharmaceuticals,France,Peru,251,604,445814222.6721233,2022,export
pharmaceuticals,France,Philippines,251,608,639992971.8239334,2022,export
pharmaceuticals,France,Poland,251,616,18587331895.642635,2022,export
pharmaceuticals,France,Romania,251,642,1920907005.8837945,2022,export
pharmaceuticals,France,Russian Federation,251,643,1807698163.7962203,2022,export
pharmaceuticals,France,Senegal,251,686,1405294891.351892,2022,export
pharmaceuticals,France,Serbia,251,688,248810334.41031146,2022,export
pharmaceuticals,France,Slovakia,251,703,2080593404.2556493,2022,export
pharmaceuticals,France,South Africa,251,710,2183664436.0498285,2022,export
pharmaceuticals,France,Thailand,251,764,2170247008.8306413,2022,export
pharmaceuticals,France,Ukraine,251,804,251848834.19280544,2022,export
pharmaceuticals,France,Special Categories,251,839,3015551858.964707,2022,export
pharmaceuticals,France,USA,251,842,81577286094.98422,2022,export
pharmaceuticals,France,Burkina Faso,251,854,349599920.4305728,2022,export
pharmaceuticals,France,Yemen,251,887,367003482.86177725,2022,export
pharmaceuticals,Germany,Azerbaijan,276,31,886268759.9751669,2022,export
pharmaceuticals,Germany,Argentina,276,32,7675445050.619395,2022,export
pharmaceuticals,Germany,Bahamas,276,44,217320471.0709676,2022,export
pharmaceuticals,Germany,Bolivia (Plurinational State of),276,68,424566127.2823048,2022,export
pharmaceuticals,Germany,Cambodia,276,116,359006600.4887831,2022,export
pharmaceuticals,Germany,Cameroon,276,120,262251210.7729831,2022,export
pharmaceuticals,Germany,Canada,276,124,44397633605.24578,2022,export
pharmaceuticals,Germany,Chile,276,152,6860442522.2887,2022,export
pharmaceuticals,Germany,Dem. Rep. of the Congo,276,180,213799409.8612347,2022,export
pharmaceuticals,Germany,Costa Rica,276,188,1107717339.231857,2022,export
pharmaceuticals,Germany,Croatia,276,191,4134994319.7025833,2022,export
pharmaceuticals,Germany,Dominican Rep.,276,214,752285665.3745954,2022,export
pharmaceuticals,Germany,Ecuador,276,218,597467823.2266443,2022,export
pharmaceuticals,Germany,Estonia,276,233,7986865959.912417,2022,export
pharmaceuticals,Germany,Finland,276,246,27567291623.66395,2022,export
pharmaceuticals,Germany,State of Palestine,276,275,184338364.96670413,2022,export
pharmaceuticals,Germany,"China, Hong Kong SAR",276,344,16423984232.042328,2022,export
pharmaceuticals,Germany,Iceland,276,352,519334750.35404485,2022,export
pharmaceuticals,Germany,Iran,276,364,3900797924.3455577,2022,export
pharmaceuticals,Germany,Iraq,276,368,1555365216.3005965,2022,export
pharmaceuticals,Germany,Ireland,276,372,16121099589.649622,2022,export
pharmaceuticals,Germany,Israel,276,376,13522918428.018587,2022,export
pharmaceuticals,Germany,Italy,276,380,110597268919.83229,2022,export
pharmaceuticals,Germany,Japan,276,392,66244894030.93608,2022,export
pharmaceuticals,Germany,Kazakhstan,276,398,8797420997.012299,2022,export
pharmaceuticals,Germany,Jordan,276,400,1864909022.1550844,2022,export
pharmaceuticals,Germany,Kenya,276,404,295460701.29462886,2022,export
pharmaceuticals,Germany,Rep. of Korea,276,410,51573110971.70892,2022,export
pharmaceuticals,Germany,Lebanon,276,422,859626766.7481157,2022,export
pharmaceuticals,Germany,Malaysia,276,458,4838933298.109198,2022,export
pharmaceuticals,Germany,Mali,276,466,291739983.0960249,2022,export
pharmaceuticals,Germany,Malta,276,470,3602419177.768796,2022,export
pharmaceuticals,Germany,Mauritania,276,478,306954538.44974333,2022,export
pharmaceuticals,Germany,Mexico,276,484,33816502327.952274,2022,export
pharmaceuticals,Germany,Mongolia,276,496,428017309.57663405,2022,export
pharmaceuticals,Germany,Morocco,276,504,8116237874.898438,2022,export
pharmaceuticals,Germany,Oman,276,512,1537676258.201835,2022,export
pharmaceuticals,Germany,Netherlands,276,528,362325187572.2833,2022,export
pharmaceuticals,Germany,New Zealand,276,554,4716810543.180044,2022,export
pharmaceuticals,Germany,Nigeria,276,566,3070246897.864733,2022,export
pharmaceuticals,Germany,Norway,276,579,22570239356.79132,2022,export
pharmaceuticals,Germany,Paraguay,276,600,632269864.168627,2022,export
pharmaceuticals,Germany,Portugal,276,620,30138149435.46109,2022,export
pharmaceuticals,Germany,Qatar,276,634,4182261745.328281,2022,export
pharmaceuticals,Germany,Saudi Arabia,276,682,3196256993.188806,2022,export
pharmaceuticals,Germany,Senegal,276,686,404139886.8380924,2022,export
pharmaceuticals,Germany,India,276,699,19536231073.23056,2022,export
pharmaceuticals,Germany,Singapore,276,702,25994808663.024937,2022,export
pharmaceuticals,Germany,Slovakia,276,703,56886062202.250694,2022,export
pharmaceuticals,Germany,Slovenia,276,705,17932636596.113403,2022,export
pharmaceuticals,Germany,South Africa,276,710,21700145281.29025,2022,export
pharmaceuticals,Germany,Uganda,276,800,412940104.63601977,2022,export
pharmaceuticals,Germany,Ukraine,276,804,3966557699.2216573,2022,export
pharmaceuticals,Germany,North Macedonia,276,807,757283691.4401416,2022,export
pharmaceuticals,Germany,Egypt,276,818,14958472232.906836,2022,export
pharmaceuticals,Germany,United Rep. of Tanzania,276,834,460287755.35040647,2022,export
pharmaceuticals,Germany,Bunkers,276,837,3722695555.070211,2022,export
pharmaceuticals,Germany,Burkina Faso,276,854,332726065.2086955,2022,export
pharmaceuticals,Germany,Uzbekistan,276,860,1913295144.4853463,2022,export
pharmaceuticals,Germany,Yemen,276,887,355208022.53768283,2022,export
pharmaceuticals,India,Afghanistan,699,4,790406039.1775306,2022,export
pharmaceuticals,India,Angola,699,24,596781352.0851942,2022,export
pharmaceuticals,India,Bahrain,699,48,560184053.1228698,2022,export
pharmaceuticals,India,Belgium,699,56,5346583127.638218,2022,export
pharmaceuticals,India,Bhutan,699,64,1642649453.8167741,2022,export
pharmaceuticals,India,Botswana,699,72,229665125.09855735,2022,export
pharmaceuticals,India,Bulgaria,699,100,346324166.41919166,2022,export
pharmaceuticals,India,Myanmar,699,104,742742748.2691512,2022,export
pharmaceuticals,India,Canada,699,124,3744715364.215699,2022,export
pharmaceuticals,India,Chile,699,152,1045790229.4879398,2022,export
pharmaceuticals,India,China,699,156,15611307506.848719,2022,export
pharmaceuticals,India,Colombia,699,170,447766668.8164864,2022,export
pharmaceuticals,India,Dem. Rep. of the Congo,699,180,454628769.03141725,2022,export
pharmaceuticals,India,Czechia,699,203,577741396.07331,2022,export
pharmaceuticals,India,Benin,699,204,640911110.6529677,2022,export
pharmaceuticals,India,Ethiopia,699,231,477524029.373003,2022,export
pharmaceuticals,India,Finland,699,246,368714130.85693896,2022,export
pharmaceuticals,India,France,699,251,4853234461.212432,2022,export
pharmaceuticals,India,Djibouti,699,262,404714689.55813676,2022,export
pharmaceuticals,India,Gambia,699,270,205533104.13487428,2022,export
pharmaceuticals,India,Germany,699,276,17478716476.504894,2022,export
pharmaceuticals,India,Ghana,699,288,1628548289.932329,2022,export
pharmaceuticals,India,Guinea,699,324,1009224508.5881649,2022,export
pharmaceuticals,India,Indonesia,699,360,5185586870.692654,2022,export
pharmaceuticals,India,Ireland,699,372,457463789.70640045,2022,export
pharmaceuticals,India,Israel,699,376,4715226374.289987,2022,export
pharmaceuticals,India,Italy,699,380,11918522068.10961,2022,export
pharmaceuticals,India,Kenya,699,404,2542519618.542984,2022,export
pharmaceuticals,India,Rep. of Korea,699,410,4496126530.376912,2022,export
pharmaceuticals,India,Lebanon,699,422,303423096.65502363,2022,export
pharmaceuticals,India,Liberia,699,430,199111037.3606399,2022,export
pharmaceuticals,India,Lithuania,699,440,440998576.8942989,2022,export
pharmaceuticals,India,Malawi,699,454,197566945.07182345,2022,export
pharmaceuticals,India,Mali,699,466,76640676.26887344,2022,export
pharmaceuticals,India,Malta,699,470,402661970.0338021,2022,export
pharmaceuticals,India,Mauritania,699,478,206011957.4034629,2022,export
pharmaceuticals,India,Mozambique,699,508,3073199092.5972652,2022,export
pharmaceuticals,India,Oman,699,512,7143455524.441108,2022,export
pharmaceuticals,India,Namibia,699,516,389030356.750728,2022,export
pharmaceuticals,India,New Zealand,699,554,787054814.9788431,2022,export
pharmaceuticals,India,Nicaragua,699,558,77481144.7506067,2022,export
pharmaceuticals,India,Norway,699,579,316426614.67512107,2022,export
pharmaceuticals,India,Pakistan,699,586,261241164.6161055,2022,export
pharmaceuticals,India,Paraguay,699,600,190742723.5072378,2022,export
pharmaceuticals,India,Peru,699,604,1151956596.1548924,2022,export
pharmaceuticals,India,Qatar,699,634,2239539035.2395225,2022,export
pharmaceuticals,India,Romania,699,642,325718113.0550846,2022,export
pharmaceuticals,India,Russian Federation,699,643,3226288683.174966,2022,export
pharmaceuticals,India,Rwanda,699,646,190696169.7998937,2022,export
pharmaceuticals,India,Viet Nam,699,704,2503207353.080758,2022,export
pharmaceuticals,India,South Africa,699,710,5737277793.207222,2022,export
pharmaceuticals,India,Zimbabwe,699,716,91010795.24644192,2022,export
pharmaceuticals,India,Spain,699,724,5102546674.011204,2022,export
pharmaceuticals,India,Syria,699,760,122594019.7645165,2022,export
pharmaceuticals,India,Togo,699,768,6370059465.312517,2022,export
pharmaceuticals,India,United Arab Emirates,699,784,30947498139.521038,2022,export
pharmaceuticals,India,Ukraine,699,804,112820286.67759281,2022,export
pharmaceuticals,India,United Kingdom,699,826,5549188191.195614,2022,export
pharmaceuticals,India,USA,699,842,79040299035.43275,2022,export
pharmaceuticals,India,Burkina Faso,699,854,292078374.65339535,2022,export
pharmaceuticals,India,Uruguay,699,858,155878100.6675235,2022,export
pharmaceuticals,India,Uzbekistan,699,860,169821209.34292072,2022,export
pharmaceuticals,India,Yemen,699,887,667863663.5999228,2022,export
pharmaceuticals,India,Zambia,699,894,226298345.56298816,2022,export
pharmaceuticals,India,"Areas, nes",699,899,2992304959.8818502,2022,export
pharmaceuticals,Italy,Albania,380,8,1467675365.8245568,2022,export
pharmaceuticals,Italy,Azerbaijan,380,31,428547507.9045123,2022,export
pharmaceuticals,Italy,Austria,380,40,22242064080.54544,2022,export
pharmaceuticals,Italy,Armenia,380,51,350135691.21611065,2022,export
pharmaceuticals,Italy,Bosnia Herzegovina,380,70,1361654768.541692,2022,export
pharmaceuticals,Italy,Brazil,380,76,2932767513.270907,2022,export
pharmaceuticals,Italy,Br. Virgin Isds,380,92,155705257.0336694,2022,export
pharmaceuticals,Italy,Bulgaria,380,100,3976776793.6353426,2022,export
pharmaceuticals,Italy,Cambodia,380,116,99008637.54979381,2022,export
pharmaceuticals,Italy,Canada,380,124,4234567391.2434435,2022,export
pharmaceuticals,Italy,Sri Lanka,380,144,329433266.7422121,2022,export
pharmaceuticals,Italy,Chile,380,152,1504821597.2412708,2022,export
pharmaceuticals,Italy,China,380,156,14804249852.207935,2022,export
pharmaceuticals,Italy,Colombia,380,170,1444591171.6042385,2022,export
pharmaceuticals,Italy,Costa Rica,380,188,411218879.5534393,2022,export
pharmaceuticals,Italy,Cuba,380,192,279060457.81757,2022,export
pharmaceuticals,Italy,Dominican Rep.,380,214,501232936.5189733,2022,export
pharmaceuticals,Italy,Ecuador,380,218,819247133.4467295,2022,export
pharmaceuticals,Italy,Estonia,380,233,1268989717.6215475,2022,export
pharmaceuticals,Italy,Ghana,380,288,197455118.3457902,2022,export
pharmaceuticals,Italy,Greece,380,300,5394333206.798016,2022,export
pharmaceuticals,Italy,"China, Hong Kong SAR",380,344,5124888019.852621,2022,export
pharmaceuticals,Italy,Iran,380,364,367729321.4001392,2022,export
pharmaceuticals,Italy,Iraq,380,368,586379480.8109907,2022,export
pharmaceuticals,Italy,Japan,380,392,7845845687.440836,2022,export
pharmaceuticals,Italy,Latvia,380,428,662635327.3798761,2022,export
pharmaceuticals,Italy,Luxembourg,380,442,206272584.9980496,2022,export
pharmaceuticals,Italy,Mauritius,380,480,106080882.52475247,2022,export
pharmaceuticals,Italy,Montenegro,380,499,545578450.7404667,2022,export
pharmaceuticals,Italy,Namibia,380,516,117999384.71182095,2022,export
pharmaceuticals,Italy,Pakistan,380,586,1004693446.2952124,2022,export
pharmaceuticals,Italy,Panama,380,591,522964591.9324305,2022,export
pharmaceuticals,Italy,Peru,380,604,299453481.68380916,2022,export
pharmaceuticals,Italy,Qatar,380,634,2128287331.0550978,2022,export
pharmaceuticals,Italy,Romania,380,642,6862124645.392052,2022,export
pharmaceuticals,Italy,Russian Federation,380,643,8028769900.460604,2022,export
pharmaceuticals,Italy,Senegal,380,686,188688346.64120072,2022,export
pharmaceuticals,Italy,Serbia,380,688,3895760626.7937484,2022,export
pharmaceuticals,Italy,India,380,699,7358512887.603087,2022,export
pharmaceuticals,Italy,Viet Nam,380,704,684377938.0956967,2022,export
pharmaceuticals,Italy,Sweden,380,752,4716724449.523169,2022,export
pharmaceuticals,Italy,Switzerland,380,757,49496459850.28402,2022,export
pharmaceuticals,Italy,Thailand,380,764,3156493878.91946,2022,export
pharmaceuticals,Italy,United Arab Emirates,380,784,8189544882.067412,2022,export
pharmaceuticals,Italy,Tunisia,380,788,1135528839.9949322,2022,export
pharmaceuticals,Italy,Turkmenistan,380,795,75091453.71641265,2022,export
pharmaceuticals,Italy,North Macedonia,380,807,169157979.36783168,2022,export
pharmaceuticals,Italy,Bunkers,380,837,7175701197.838602,2022,export
pharmaceuticals,Italy,USA,380,842,96369305310.50806,2022,export
pharmaceuticals,Italy,Uruguay,380,858,275208394.3596442,2022,export
pharmaceuticals,Italy,Uzbekistan,380,860,482377827.0391144,2022,export
pharmaceuticals,Italy,Venezuela,380,862,157675204.33648565,2022,export
pharmaceuticals,Japan,Algeria,392,12,178619185.90388012,2022,export
pharmaceuticals,Japan,Bahrain,392,48,190830361.56474948,2022,export
pharmaceuticals,Japan,Bangladesh,392,50,3011403496.601272,2022,export
pharmaceuticals,Japan,Belgium,392,56,2656553715.5255423,2022,export
pharmaceuticals,Japan,Bolivia (Plurinational State of),392,68,184746734.54676425,2022,export
pharmaceuticals,Japan,Myanmar,392,104,192138084.79485512,2022,export
pharmaceuticals,Japan,Cambodia,392,116,621225741.414581,2022,export
pharmaceuticals,Japan,Czechia,392,203,2006876793.2736285,2022,export
pharmaceuticals,Japan,Denmark,392,208,813278033.1379473,2022,export
pharmaceuticals,Japan,Ecuador,392,218,201259163.39232898,2022,export
pharmaceuticals,Japan,Finland,392,246,250815716.88801947,2022,export
pharmaceuticals,Japan,Ghana,392,288,29152419.08971916,2022,export
pharmaceuticals,Japan,Gibraltar,392,292,68452906.62637101,2022,export
pharmaceuticals,Japan,Greece,392,300,186963972.7987419,2022,export
pharmaceuticals,Japan,Hungary,392,348,630893160.4088366,2022,export
